PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
7.64101,236794,7.65408,121181,7.62393,80670.6,7.63783,45868.3,7.63783,45868.3
7.6345,235242,7.64757,120395,7.61742,81772.4,7.63132,44880.5,7.63132,44880.5
7.628,235848,7.64107,120530,7.61092,82654.7,7.62482,44401,7.62482,44401
7.62149,237791,7.63456,122456,7.60441,79567.9,7.61831,45161.3,7.61831,45161.3
7.61498,237264,7.62805,122613,7.5979,79619.3,7.6118,44268.2,7.6118,44268.2
7.60848,237329,7.62155,120629,7.5914,80825.9,7.6053,45365.7,7.6053,45365.7
7.60197,238329,7.61504,121290,7.58489,81327.8,7.59879,44445.3,7.59879,44445.3
7.59546,236879,7.60853,120300,7.57838,82415.2,7.59228,45297.9,7.59228,45297.9
7.58896,237026,7.60203,121473,7.57188,81559,7.58578,45538.9,7.58578,45538.9
7.58245,238869,7.59552,121680,7.56537,81837.4,7.57927,44559.4,7.57927,44559.4
7.57594,238272,7.58901,120289,7.55886,81175.7,7.57276,44752.6,7.57276,44752.6
7.56944,238473,7.58251,119349,7.55236,82705.5,7.56626,44349.8,7.56626,44349.8
7.56293,238639,7.576,119833,7.54585,79248.6,7.55975,45582.3,7.55975,45582.3
7.55642,237449,7.56949,119909,7.53934,81366.9,7.55324,45973.2,7.55324,45973.2
7.54992,239686,7.56299,120844,7.53284,82277.4,7.54673,44318.7,7.54673,44318.7
7.54341,237447,7.55648,120267,7.52633,82105.4,7.54023,45396.9,7.54023,45396.9
7.5369,239382,7.54997,122302,7.51982,82450.6,7.53372,46769.9,7.53372,46769.9
7.5304,238173,7.54346,121965,7.51332,81408.4,7.52721,46824.6,7.52721,46824.6
7.52389,239044,7.53696,120353,7.50681,84247.2,7.52071,44539.3,7.52071,44539.3
7.51738,238800,7.53045,122609,7.5003,82637.4,7.5142,45421.7,7.5142,45421.7
7.51088,241102,7.52394,122179,7.4938,84214.8,7.50769,46641.4,7.50769,46641.4
7.50437,238133,7.51744,120251,7.48729,79943.4,7.50119,43958,7.50119,43958
7.49786,239591,7.51093,121433,7.48078,85210.7,7.49468,47840.1,7.49468,47840.1
7.49136,239532,7.50442,120228,7.47427,81213.8,7.48817,44688.1,7.48817,44688.1
7.48485,239965,7.49792,120280,7.46777,82553.9,7.48167,46021.2,7.48167,46021.2
7.47834,237892,7.49141,121385,7.46126,83116.6,7.47516,45101.4,7.47516,45101.4
7.47183,240072,7.4849,119149,7.45475,84020.9,7.46865,44044.9,7.46865,44044.9
7.46533,240255,7.4784,120009,7.44825,82855.9,7.46214,45895.8,7.46214,45895.8
7.45882,240126,7.47189,120874,7.44174,83298.8,7.45564,45086.6,7.45564,45086.6
7.45231,239687,7.46538,121593,7.43523,82597,7.44913,46771.2,7.44913,46771.2
7.44581,240087,7.45888,119972,7.42873,83032.8,7.44262,46368,7.44262,46368
7.4393,241216,7.45237,120939,7.42222,83186.5,7.43612,46639.4,7.43612,46639.4
7.43279,241028,7.44586,118848,7.41571,83814,7.42961,46240.7,7.42961,46240.7
7.42629,238939,7.43935,119133,7.40921,82408.7,7.4231,47855.7,7.4231,47855.7
7.41978,240631,7.43285,119083,7.4027,82639,7.4166,46643.5,7.4166,46643.5
7.41327,241421,7.42634,120288,7.39619,84111,7.41009,47045.1,7.41009,47045.1
7.40677,242237,7.41983,119793,7.38969,82442.5,7.40358,47680.5,7.40358,47680.5
7.40026,239685,7.41333,119706,7.38318,84066.7,7.39708,46154.2,7.39708,46154.2
7.39375,241107,7.40682,121015,7.37667,83428.7,7.39057,46044.1,7.39057,46044.1
7.38725,240191,7.40031,120039,7.37017,82076.7,7.38406,48598.4,7.38406,48598.4
